"","PARP2","TALAM1","COL4A1","ND5","CYTB","WTAPP1","RPL15","ATP6","RPS3A","ND6","ND2","RPSA","RPS8","RPL10A","RPS16","RPL18A","RPL7","IGFBP7.AS1","RPS7","RPS15A","RPS13","ESAM","RPL18","RPL26","RPS21","LOC112268430","MOV10","RPL37","AFAP1L1","RPS5","CCDC152","H3C2","PTPRE","CEACAM1","RPL30","EIF3L","SLC19A1","RPL31","NFIA","SET","H2BC4","H2AC11","H3C3","SLC20A1","H2AZ1","SH3BP5.AS1","HMBOX1","H3C4","FTH1","VIM","APLN","COX2","PROX1","HSPG2","RPL13A","RPL23","TAGLN","RPS6","RACK1","CXCL8","CLEC14A","RPL4","TUBA1B","RPL32","ICAM2","PRKAR1A","RPL21","RPS20","ENG","H1.5","SNHG29","MMRN1","RPL5","H1.2","RPL35","CFL1","PPIB","SPARC","RTN4","SH3BGRL2"
"FTH1",0.209000302023558,0.384173965569314,0.0131380247659317,0.212020537601933,0.300815463606161,-0.251434611899728,-0.403956508607671,0.285110238598611,-0.385684083358502,0.319087888855331,0.250981576562972,-0.349441256418001,-0.43083660525521,-0.404409543944428,-0.152823920265781,-0.423739051646028,-0.403201449713078,0.299456357595893,-0.372244035034733,-0.315614617940199,-0.340682573240713,-0.55506474914026,-0.446088794926004,-0.374207188160677,-0.260495318634854,0.105561218786299,0.0315614617940199,-0.0527031108426457,0.0742977952280278,-0.204016913319239,-0.0591966173361522,-0.549833887043189,-0.0943823618242223,0.358652974932045,-0.361220175173664,-0.424494110540622,-0.339927514346119,-0.025369978858351,-0.0490788281485956,-0.641347025067955,-0.390365448504983,-0.498489882210813,-0.497130776200544,-0.188764723648445,-0.56070673512534,-0.279986408626321,-0.0176683781334944,-0.482331621866506,1,-0.307610993657505,-0.250226517668378,0.309574146783449,0.13832678948958,-0.481123527635156,-0.339927514346119,-0.1529749320447,-0.0607067351253398,-0.349743279975838,-0.40736965332767,0.402144367260646,-0.596345514950166,-0.396556931440652,-0.270764119601329,-0.332980972515856,-0.0324675324675325,-0.0783751132588342,-0.392177589852009,-0.335095137420719,-0.282845061914829,-0.489882210812443,-0.30942313500453,-0.0380549682875264,-0.307913017215343,-0.279673814557535,-0.189821806100876,-0.402446390818484,-0.327846572032619,-0.222893385684083,0.208547266686802,-0.16868015705225
"ACTB",-0.186197523406826,-0.136363636363636,0.0330715795832075,-0.120507399577167,0.0113258834189067,0.158411356085775,-0.434158864391423,0.0590456055572335,-0.328450619148294,-0.161280579885231,0.0418302627604953,0.187858652974932,-0.329054666263969,0.0264270613107822,-0.06674720628209,-0.103745092117185,-0.381757777106614,-0.243128964059197,-0.377529447296889,-0.393989731199034,-0.218212020537602,0.220258995135647,-0.101630927212323,-0.406674720628209,0.0403201449713078,-0.00536112055352448,0.547568710359408,-0.449411054062217,-0.544095439444277,0.178042887345213,-0.352612503775295,0.541377227423739,-0.428873452129266,-0.327544548474781,-0.294019933554817,-0.485049833887043,-0.1674720628209,-0.440350347327092,-0.510419812745394,0.154485049833887,0.401389308366053,0.509966777408638,0.518272425249169,0.417245545152522,0.52914527333132,-0.0491561898640061,-0.515252189670794,0.4951676230746,-0.136363636363636,0.11038961038961,0.428269405013591,0.147085472666868,-0.521745696164301,0.355481727574751,-0.459830866807611,-0.543189368770764,0.539112050739958,-0.338417396556931,-0.159852002983258,0.347025067955301,0.234068257324071,-0.282241014799154,0.779824826336454,-0.194654183026276,0.444276653578979,-0.492449411054062,-0.25369978858351,-0.311990335246149,0.53639383871942,0.554968287526427,-0.279371790999698,-0.505738447598913,-0.433554817275748,0.348535185744488,0.133041377227424,0.802023557837511,0.171398369072788,0.357897916037451,0.446843853820598,-0.284657203261854
"HSPG2",-0.347629115070976,-0.145273331319843,0.35442464512232,-0.14436726064633,-0.10193295077016,0.453186348535186,-0.00317124735729387,-0.103594080338266,-0.118997281787979,-0.205376019329508,-0.119601328903654,-0.0200845665961945,-0.061159770462096,0.0199335548172757,-0.204318936877076,-0.0111748716399879,0.00755058894593778,-0.245394140742978,-0.0720326185442465,-0.204016913319239,-0.168227121715494,0.606637218690361,0.0465116279069767,-0.0448504983388704,-0.0505889459377832,0.278476233822511,0.254454847478103,-0.334189066747206,-0.280579885231048,-0.0767139836907279,-0.512231954092419,0.36167321051042,-0.161582603443069,-0.400936273029296,-0.0801872546058593,0.113862881304742,0.488825128360012,-0.36529749320447,-0.193597100573845,0.527333131984295,0.22938689217759,0.311990335246149,0.315463606161281,0.40048323769254,0.37858652974932,0.308377694937943,-0.1626396858955,0.346270009060707,-0.481123527635156,0.198429477499245,0.717003926306252,-0.17592872244035,-0.310933252793718,1,-0.00664451827242525,-0.203412866203564,0.122772576260948,-0.130021141649049,0.116207951153157,0.231501057082452,0.68816067653277,0.0996677740863787,0.195711265478707,-0.146632437330112,0.443370582905467,-0.119148293566898,-0.0450015101177892,-0.164904862579281,0.524010872848082,0.360163092721232,-0.139081848384174,-0.12141347025068,-0.0225007550588946,0.153578979160375,-0.182724252491694,0.438991241316823,0.137873754152824,0.629719118091211,0.0758079130172153,-0.36529749320447
"VWF",-0.212775596496527,-0.205376019329508,0.431742675928722,-0.258683177287828,-0.152823920265781,0.249320446994866,0.0105708245243129,-0.261854424645122,-0.0413772274237391,-0.229990939293265,-0.211869525823014,-0.0730897009966777,0.0548172757475083,-0.0212926608275446,-0.126094835397161,0.00498338870431894,-0.0241618846270009,0.0274841437632135,-0.078526125037753,-0.053760193295077,-0.0848686197523407,0.59395175033836,0.0940803382663848,-0.053156146179402,0.0448504983388704,-0.0147997130773352,0.0786771368166717,-0.362579281183932,0.00196315312594382,-0.120356387798248,-0.195107218363032,0.247055270311084,0.0904560555723347,-0.126698882512836,-0.0887949260042283,0.193597100573845,0.441105406221685,-0.239504681365146,-0.0105708245243129,0.357595892479613,0.087133796436122,0.167170039263063,0.162337662337662,0.0202355783751133,0.220477197221383,0.447993355550151,0.0505889459377832,0.225007550588946,-0.45756569012383,-0.00800362428269405,0.494110540622169,-0.245545152521897,-0.157656297191181,0.634400483237692,0.00619148293566898,-0.281938991241317,0.0102688009664754,-0.117638175777711,0.117793634697158,-0.0585925702204772,0.620658411356086,0.027182120205376,-0.0690123829658713,-0.157354273633343,0.233917245545153,-0.0101177891875566,-0.0413772274237391,-0.163243733011175,0.6553911205074,0.227725762609484,-0.104500151011779,0.14315916641498,-0.0925702204771972,0.147387496224706,-0.3397765025672,0.142404107520387,-0.025974025974026,0.295832074901842,-0.143914225309574,0.0495318634853519
"EEF1A1",-0.0465116279069767,-0.104953186348535,-0.10434913923286,-0.138175777710661,-0.273633343400785,0.0779220779220779,0.92962851102386,-0.319993959528843,0.844910903050438,-0.207641196013289,-0.370733917245545,0.519027484143763,0.869978858350951,0.637420718816068,0.499697976442163,0.705376019329508,0.862579281183932,-0.100271821202054,0.884173965569314,0.802929628511024,0.739202657807309,0.17412315487926,0.661129568106312,0.922681969193597,0.383418906674721,0.189602446618309,-0.194805194805195,0.63228631833283,0.27061310782241,0.366807610993658,0.312443370582905,0.0172153427967381,0.265025672002416,-0.114013893083661,0.847931138628813,0.862579281183932,0.458018725460586,0.575807913017215,0.357746904258532,0.570824524312896,0.0551192993053458,-0.00936273029296285,-0.00256720024161885,-0.00286922379945636,0.074146783449109,0.310416430923086,0.283902144367261,-0.00558743581999396,-0.328601630927212,0.415584415584416,-0.19420114768952,-0.336907278767744,0.194956206584114,0.0173663545756569,0.896707943219571,0.804892781636968,-0.354877680459076,0.893687707641196,0.756522067968475,-0.416641498036847,0.255209906372697,0.864844457867714,-0.245545152521897,0.809272123225612,-0.329205678042887,0.384475989127152,0.873603141045002,0.822410147991543,-0.340078526125038,-0.0709755360918152,0.764874660223497,0.351102385986107,0.846572032618544,-0.0966475385080036,0.471458773784355,-0.0317124735729387,0.420114768951978,0.0552703110842646,-0.312896405919662,0.221685291452733
"VIM",-0.289338568408336,-0.147236484445787,-0.0697674418604651,0.0374509211718514,-0.0225007550588946,-0.0903050437934159,0.385382059800664,-0.0397160978556327,0.22817879794624,-0.0824524312896406,-0.0906070673512534,0.419661733615222,0.278465720326185,0.37737843551797,0.142857142857143,0.336454243430988,0.355028692237995,-0.0895499848988221,0.268800966475385,0.200392630625189,0.22093023255814,-0.0151772567782876,0.265478707339172,0.274086378737542,0.00211416490486258,0.188469815515452,-0.202506795530051,0.0598006644518272,0.0437934158864391,0.177740863787375,0.245847176079734,0.320144971307762,0.110993657505285,-0.0818483841739656,0.343702808819088,0.293264874660224,0.149199637571731,-0.0868317728782845,0.191935971005738,0.428118393234672,0.281485955904561,0.254152823920266,0.267743884022954,0.244186046511628,0.168076109936575,-0.00120813984304777,0.103443068559348,0.257928118393235,-0.307610993657505,1,-0.0756569012382966,-0.0231048021745696,0.110087586831773,0.198429477499245,0.414225309574147,0.26094835397161,-0.0971005738447599,0.298248263364542,0.359723638267473,-0.27423739051646,0.110238598610692,0.505436424041075,0.180459075807913,0.322259136212625,-0.159468438538206,0.151313802476593,0.33856840833585,0.264874660223497,-0.0225007550588946,0.25853216550891,0.337662337662338,0.080942313500453,0.283902144367261,0.209604349139233,0.145122319540924,0.292660827544549,0.315916641498037,0.00181214134702507,-0.00166112956810631,0.113258834189067
"MMP1",0.0167623074599819,0.277559649652673,-0.129568106312292,-0.296285110238599,-0.311990335246149,0.998640893989731,0.052552099063727,-0.306100875868318,0.136212624584718,-0.283298097251586,-0.283600120809423,0.0955904560555723,0.079130172153428,0.19540924192087,0.0613107822410148,0.0626698882512836,0.113258834189067,-0.648595590456056,0.0699184536393839,-0.0111748716399879,0.186046511627907,0.671348209033608,0.19299305345817,0.0966475385080036,0.229688915735427,0.130479103049159,0.489731199033525,-0.039565086076714,-0.308970099667774,0.0762609483539716,-0.673059498640894,0.0335246149199638,-0.583056478405316,-0.601177891875566,0.0243128964059197,0.157354273633343,0.414527333131984,-0.0104198127453941,-0.429024463908185,0.386137118695258,0.00709755360918152,0.0552703110842646,0.0516460283902144,0.591815161582603,0.20507399577167,0.522747008338732,-0.415282392026578,0.0761099365750529,-0.257626094835397,-0.0779220779220779,0.70144971307762,-0.271217154938085,-0.537903956508608,0.457867713681667,0.0311084264572637,0.0443974630021142,0.183932346723044,0.0555723346421021,0.242911617192792,0.206735125339777,0.663394744790094,0.183177287828451,0.0960434913923286,0.0727876774388402,0.59226819691936,-0.263062518876472,0.212775596496527,0.0078526125037753,0.0185744488070069,0.0522500755058895,-0.0756569012382966,-0.358954998489882,0.187858652974932,-0.155240108728481,0.171398369072788,0.353518574448807,0.270764119601329,0.596496526729085,0.329507701600725,-0.461945031712474
"COX1",-0.0602536997885835,0.38840229537904,0.146179401993355,0.731199033524615,0.800362428269405,-0.0294472968891574,-0.197070371488976,0.768347931138629,-0.197070371488976,0.750377529447297,0.702053760193295,-0.178797946239807,-0.246451223195409,-0.177740863787375,-0.160525520990637,-0.310027182120205,-0.0800362428269405,0.185291452733313,-0.12262156448203,-0.21232256115977,-0.213681667170039,-0.428738626801577,-0.273633343400785,-0.0893989731199034,-0.268347931138629,0.200022652764596,-0.193144065237089,0.116279069767442,0.0252189670794322,-0.197372395046814,-0.00453035336756267,-0.308517064331018,-0.0289942615524011,0.156146179401993,-0.0800362428269405,-0.239655693144065,-0.212926608275445,0.0289942615524011,-0.0560253699788584,-0.164602839021444,-0.313953488372093,-0.326185442464512,-0.311688311688312,-0.0850196315312595,-0.381002718212021,-0.249631895069745,-0.0847176079734219,-0.347478103292057,0.411809121111447,0.0536091815161583,-0.119299305345817,0.749169435215947,0.0594986408939897,-0.0705225007550589,-0.0844155844155844,0.0983086680761099,-0.0727876774388402,-0.113711869525823,-0.248046211525745,0.280730897009967,-0.384022953790396,-0.0231048021745696,-0.13953488372093,-0.0992147387496225,-0.16868015705225,0.0555723346421021,-0.186348535185744,-0.131984294774992,-0.227272727272727,-0.300211416490486,0.013591060102688,-0.086529749320447,-0.0915131380247659,-0.294019933554817,-0.0527031108426457,-0.115826034430686,-0.139987919057687,-0.0421322863183328,0.182422228933857,-0.165357897916037
"TGM2",0.371639987919058,0.0443974630021142,-0.0386590154032014,-0.181365146481426,-0.21111446692842,0.0225007550588946,0.00105708245243129,-0.179250981576563,-0.0181214134702507,-0.178797946239807,-0.216550890969496,0.0288432497734823,-0.0519480519480519,-0.0372999093929327,0.125641800060405,0.0305043793415886,-0.012382965871338,0.0164602839021444,-0.0656901238296587,0.0572334642102084,0.0676532769556025,0.186506588270499,0.0439444276653579,-0.0703714889761401,0.144820295983087,-0.263223468304033,0.167321051041981,-0.194503171247357,0.328752642706131,0.0377529447296889,-0.14195107218363,0.157656297191181,0.242524916943522,0.321202053760193,-0.149954696466324,0.13349441256418,0.227272727272727,-0.108728480821504,0.42721232256116,0.0276351555421323,0.325279371791,0.179553005134401,0.204771972213833,-0.234672304439746,0.136061612805799,0.257182769088794,0.473874962247055,0.203412866203564,0.215644820295983,0.072334642102084,0.0572334642102084,-0.190123829658713,0.343098761703413,0.0348837209302326,0.00951374207188161,-0.128813047417699,-0.356538810027182,-0.113258834189067,0.0597274134906741,0.159317426759287,0.14557535487768,-0.104802174569616,-0.087133796436122,-0.0560253699788584,0.370733917245545,0.141196013289037,-0.0471156750226518,-0.0388100271821202,0.121111446692842,0.195862277257626,-0.138779824826336,0.45394140742978,-0.0231048021745696,0.363636363636364,-0.165357897916037,-0.0382059800664452,0.0629719118091211,-0.129719118091211,-0.258683177287828,0.257173059498641
"BEST1",0.173210510419813,0.379341588643914,0.0480217456961643,0.233917245545153,0.304288734521293,-0.244488070069465,-0.389761401389308,0.280579885231048,-0.390667472062821,0.34098459679855,0.261401389308366,-0.373150105708245,-0.423286016309272,-0.430987617034129,-0.192389006342495,-0.453337360314105,-0.393687707641196,0.332678948958019,-0.363938387194201,-0.318332829960737,-0.350196315312594,-0.554460679218736,-0.479613409845968,-0.356387798248263,-0.307459981878587,0.132291312813731,0.0092117185140441,-0.0832074901842344,0.116732105104198,-0.260193295077016,-0.0450015101177892,-0.57399577167019,-0.0715795832074902,0.384173965569314,-0.36288130474177,-0.39927514346119,-0.286016309272123,-0.0472666868015705,-0.0182724252491694,-0.622319540924192,-0.418151615826034,-0.532467532467532,-0.528239202657807,-0.201902748414376,-0.600271821202054,-0.218371276630884,0.00362428269405014,-0.515554213228632,0.989731199033525,-0.293113862881305,-0.244186046511628,0.300362428269405,0.170945333736031,-0.472515856236786,-0.333131984294775,-0.139081848384174,-0.0872848082150408,-0.34340078526125,-0.430173292865197,0.40652370884929,-0.586076713983691,-0.376321353065539,-0.301872546058593,-0.344457867713682,-0.0369978858350951,-0.0295983086680761,-0.369525823014195,-0.332225913621262,-0.304137722742374,-0.521443672606463,-0.306704922983993,-0.0013591060102688,-0.313802476593174,-0.315916641498037,-0.223799456357596,-0.430534581697372,-0.368619752340683,-0.21111446692842,0.213530655391121,-0.139685895499849
"RN7SL3",0.443823618242223,0.156901238296587,-0.260797342192691,-0.0974025974025974,0.061159770462096,-0.0376019329507702,-0.46723044397463,0.0845665961945032,-0.290395650860767,-0.0294472968891574,0.0250679553005134,0.0598006644518272,-0.37254605859257,-0.0622168529145273,0.124433705829055,-0.106916339474479,-0.448353971609786,-0.118846270009061,-0.416188462700091,-0.228027786167321,-0.130776200543642,-0.21761618922898,-0.137722742373905,-0.440048323769254,0.150709755360918,-0.234454638291458,0.357595892479613,-0.168831168831169,-0.217456961643008,0.202506795530051,-0.166112956810631,-0.0443974630021142,-0.415433403805497,0.0119299305345817,-0.344457867713682,-0.469797644216249,-0.574750830564784,-0.111144669284204,-0.251434611899728,-0.488372093023256,0.0459075807913017,0.0157052250075506,0.0092117185140441,0.0351857444880701,-0.0152521896707943,-0.371956054178332,-0.27906976744186,0.0158562367864693,0.529447296889157,-0.239806704922984,-0.0742977952280278,0.176834793113863,-0.178948958018725,-0.324977348233162,-0.437481123527635,-0.401389308366053,0.247961340984597,-0.355934762911507,-0.217918224189741,0.40048323769254,-0.357142857142857,-0.415886439142253,0.227272727272727,-0.134249471458774,0.187103594080338,-0.454092419208698,-0.379190576864995,-0.275143461189973,0.00860767139836907,0.0172153427967381,-0.213983690727877,-0.379341588643914,-0.375264270613108,0.147387496224706,0.147085472666868,0.0684083358501963,0.059347629115071,0.00377529447296889,0.263666565992147,-0.217758985200846
"ACTG1",-0.188915735427363,-0.0433403805496829,0.046964663243733,-0.191180912111145,-0.0445484747810329,0.309876170341287,-0.125792811839323,-0.0200845665961945,-0.0202355783751133,-0.205678042887345,-0.0955904560555723,0.364995469646632,-0.0283902144367261,0.300362428269405,0.198429477499245,0.133645424343099,-0.0662941709453337,-0.409392932648747,-0.0563273935366959,-0.126094835397161,0.00664451827242525,0.254237928221365,0.190123829658713,-0.0794321957112655,0.279371790999698,0.180616906535642,0.42600422832981,-0.133343400785261,-0.605255209906373,0.40773180308064,-0.416641498036847,0.427665357897916,-0.459075807913017,-0.501963153125944,-0.0105708245243129,-0.156448202959831,-0.00709755360918152,-0.133796436122018,-0.53276955602537,0.380700694654183,0.292962851102386,0.400936273029296,0.40410752038659,0.48912715191785,0.539565086076714,-0.102238834217918,-0.507701600724857,0.398973119903352,-0.224403503473271,0.202355783751133,0.420718816067653,0.0610087586831773,-0.561008758683177,0.4903352461492,-0.0974025974025974,-0.19661733615222,0.446088794926004,-0.039565086076714,0.173217049996974,0.260042283298097,0.341135608577469,0.0570824524312896,0.597402597402597,0.0842645726366657,0.334189066747206,-0.525067955300514,0.00649350649350649,-0.0303533675626699,0.43204469948656,0.442464512231954,0.0117789187556629,-0.513893083660526,-0.0706735125339776,0.202053760193295,0.312443370582905,0.743430987617034,0.40410752038659,0.420567804288735,0.382361824222289,-0.437783147085473
"COL1A2",-0.182875264270613,0.110540622168529,-0.0155542132286318,-0.369676834793114,-0.232407127755965,0.0993657505285412,0.0999697976442163,-0.244639081848384,0.200845665961945,-0.339323467230444,-0.29009362730293,0.284808215040773,0.192842041679251,0.308064028994262,0.22334642102084,0.270764119601329,0.122168529145273,-0.231652068861371,0.0545152521896708,0.0786771368166717,0.144216248867412,-0.0226526220571457,0.249320446994866,0.101026880096648,0.261250377529447,0.261939819720795,0.0507399577167019,0.209755360918152,-0.414225309574147,0.291754756871036,0.0317124735729387,-0.111446692842042,-0.284355179704017,-0.393838719420115,0.0687103594080338,0.045756569012383,-0.0418302627604953,0.231954092419209,-0.340682573240713,0.0845665961945032,-0.240108728480821,-0.141498036846874,-0.180459075807913,0.386741165810933,0.0446994865599517,-0.274323253112034,-0.324977348233162,-0.107822410147992,-0.0875868317728783,-0.0440954394442767,0.0178193899124132,-0.215493808517064,-0.359710057384476,0.0705225007550589,0.153881002718212,0.131984294774992,0.620356387798248,0.106010268800966,0.236644391756982,0.150860767139837,-0.0354877680459076,0.279673814557535,0.0897009966777409,0.200543642404108,-0.177287828450619,-0.22697070371489,0.168529145273331,0.0602536997885835,0.0773180308064029,-0.146330413772274,0.270764119601329,-0.328601630927212,0.274690425853217,-0.181214134702507,0.288583509513742,0.0963455149501661,0.487315010570825,0.343702808819088,0.20024161884627,-0.406825732407128
"COL6A1",-0.150709755360918,0.176230745998188,-0.0924192086982785,-0.404409543944428,-0.240108728480821,0.451223195409242,-0.085321655089097,-0.291452733313198,-0.0223497432799758,-0.403352461491996,-0.325883418906675,0.175626698882513,-0.0510419812745394,0.172002416188463,0.0557233464210209,0.092721232256116,-0.132135306553911,-0.442464512231954,-0.140591966173362,-0.122319540924192,0.0102688009664754,0.28617812532194,0.105255209906373,-0.108426457263667,0.166565992147388,0.431985502629768,0.382059800664452,-0.104953186348535,-0.541528239202658,0.138930836605255,-0.368015705225008,-0.0883418906674721,-0.711567502265177,-0.666112956810631,-0.120960434913923,-0.061159770462096,0.0720326185442465,-0.0727876774388402,-0.471156750226518,0.00709755360918152,-0.207188160676533,-0.14557535487768,-0.151162790697674,0.633343400785261,-0.0285412262156448,0.0542152754567687,-0.580036242826941,-0.0727876774388402,-0.038961038961039,0.0721836303231652,0.414980368468741,-0.251736635457566,-0.726366656599215,0.337662337662338,-0.101781938991241,-0.123225611597705,0.580791301721534,-0.125490788281486,0.167100842041545,0.271519178495923,0.205829054666264,0.098912715191785,0.144669284204168,0.0155542132286318,0.168227121715494,-0.441860465116279,0.0120809423135005,-0.1674720628209,0.12141347025068,-0.102536997885835,0.0368468740561764,-0.533524614919964,0.0119299305345817,-0.184536393838719,0.125490788281486,0.370431893687708,0.33615221987315,0.654787073391725,0.428269405013591,-0.571277559649653
"GAPDH",0.152370884929024,0.140440954394443,-0.663092721232256,-0.400332225913621,-0.424494110540622,0.320900030202356,0.157052250075506,-0.328450619148294,0.335548172757475,-0.477197221383268,-0.379945635759589,0.693446088794926,0.235276351555421,0.618695258230142,0.450619148293567,0.45514950166113,0.153881002718212,-0.632739353669586,0.202053760193295,0.217456961643008,0.447749924494111,0.335183297705566,0.443068559347629,0.142102083962549,0.500151011778919,-0.05753766002515,0.485502869223799,0.159166414980368,-0.509966777408638,0.618695258230142,-0.22817879794624,0.326034430685594,-0.601479915433404,-0.616430081546361,0.320295983086681,0.0421322863183328,-0.170643310178194,0.161733615221987,-0.416943521594684,0.185895499848988,0.333282996073694,0.339474479009363,0.3349441256418,0.573693748112353,0.424947145877378,0.052554083172578,-0.524916943521595,0.371488976140139,-0.172757475083056,0.320900030202356,0.202808819087889,-0.23784355179704,-0.554515252189671,-0.0187254605859257,0.10434913923286,0.147840531561462,0.196919359710057,0.325430383569918,0.429040661762339,-0.100120809423135,0.280730897009967,0.294170945333736,0.525672002416188,0.483992751434612,0.238447598912715,-0.450015101177892,0.385986106916339,0.300211416490486,-0.025974025974026,0.310480217456962,0.283751132588342,-0.553911205073996,0.252340682573241,0.245394140742978,0.657203261854425,0.571277559649653,0.595137420718816,0.277106614315917,0.260495318634854,-0.317577771066143
"SPARC",-0.25611597704621,0.0545152521896708,0.0777710661431592,-0.276502567200242,-0.302325581395349,0.589700996677741,0.0474176985804893,-0.289791603745092,0.0208396254907883,-0.331923890063425,-0.249018423437028,0.0963455149501661,0.033373603141045,0.156146179401993,-0.164904862579281,0.0466626396858955,0.0519480519480519,-0.445182724252492,-0.0218967079432196,-0.106614315916642,0.00951374207188161,0.481670253675108,0.0539112050739958,0.0659921473874962,-0.0188764723648445,0.533016197004638,0.409694956206584,-0.147085472666868,-0.500906070673513,-0.0392630625188765,-0.539867109634552,0.0590456055572335,-0.55829054666264,-0.709604349139233,-0.0533071579583208,0.0907580791301722,0.399879190576865,-0.1771368166717,-0.355481727574751,0.365448504983389,-0.0513440048323769,0.025369978858351,0.0214436726064633,0.689821806100876,0.136212624584718,0.271755955945558,-0.479462398067049,0.078526125037753,-0.222893385684083,0.00181214134702507,0.599214738749622,-0.338870431893688,-0.638628813047418,0.629719118091211,-0.0206886137118695,-0.0218967079432196,0.418000604047116,-0.0289942615524011,0.128515875804207,0.375415282392027,0.506493506493507,0.236031410450015,0.234068257324071,0.0326185442464512,0.350649350649351,-0.183630323165207,0.149652672908487,-0.0977046209604349,0.137722742373905,0.0369978858350951,-0.0101177891875566,-0.369978858350951,0.103896103896104,-0.135759589247961,0.1529749320447,0.445484747810329,0.325279371791,1,0.368015705225008,-0.610691633947448
"COX2",-0.00649350649350649,0.232860163092721,0.220326185442465,0.825128360012081,0.908033826638478,-0.269102990033223,-0.374358199939595,0.907278767743884,-0.320749018423437,0.857293868921776,0.853216550890969,-0.198580489278164,-0.365901540320145,-0.237239504681365,-0.145424343098762,-0.3276955602537,-0.163394744790094,0.249169435215947,-0.252642706131078,-0.285412262156448,-0.302325581395349,-0.483029410998536,-0.287375415282392,-0.275898520084567,-0.214587737843552,-0.135764714862493,-0.261401389308366,0.0629719118091211,0.109634551495017,-0.117638175777711,0.148444578677137,-0.105255209906373,0.161280579885231,0.382361824222289,-0.145122319540924,-0.424041075203866,-0.382512836001208,-0.0596496526729085,0.0116279069767442,-0.215040773180308,-0.154032014497131,-0.117487163998792,-0.117034128662036,-0.309574146783449,-0.205527031108426,-0.403896251278908,0.0404711567502265,-0.159770462096044,0.309574146783449,-0.0231048021745696,-0.232709151313802,1,0.204167925098158,-0.17592872244035,-0.209755360918152,-0.106161280579885,-0.0496828752642706,-0.234672304439746,-0.343489259126519,0.0886439142253096,-0.413168227121715,-0.255511929930535,-0.0403201449713078,-0.223044397463002,-0.149048625792812,0.0318634853518574,-0.39806704922984,-0.1650558743582,-0.0152521896707943,-0.0934762911507098,-0.121262458471761,-0.00120809423135005,-0.267743884022954,-0.0616128057988523,-0.12020537601933,-0.0810933252793718,-0.242826940501359,-0.338870431893688,0.0354877680459076,0.0564784053156146
"CCN2",-0.388704318936877,-0.189519782543038,0.536242826940501,0.0665961945031713,0.191935971005738,-0.0318634853518574,-0.313349441256418,0.218816067653277,-0.327544548474781,0.0182724252491694,0.230443974630021,-0.0759589247961341,-0.266082754454847,-0.119752340682573,-0.292056780428874,-0.170643310178194,-0.202506795530051,0.0315614617940199,-0.257928118393235,-0.403201449713078,-0.386288130474177,0.108581568393918,-0.173059498640894,-0.247357293868922,-0.171700392630625,0.253558349559651,0.147085472666868,-0.300815463606161,-0.388704318936877,-0.0628209000302024,-0.230443974630021,0.313198429477499,-0.066143159166415,-0.147236484445787,-0.261099365750529,-0.319540924192087,-0.0184234370280882,-0.352461491996376,-0.30217456961643,0.221987315010571,0.157052250075506,0.264874660223497,0.262307459981879,0.198127453941407,0.361069163394745,-0.147166534631256,-0.262760495318635,0.266686801570523,-0.211718514044095,-0.0918151615826034,0.376774388402295,0.169737239504681,-0.283147085472667,0.602536997885835,-0.266082754454847,-0.384022953790396,0.403956508607671,-0.294321957112655,-0.207649035523835,0.389459377831471,0.181516158260344,-0.180006040471157,0.404258532165509,-0.256266988825128,0.184234370280882,-0.176683781334944,-0.310329205678043,-0.281938991241317,0.604047115675023,0.319389912413168,-0.186801570522501,-0.240410752038659,-0.299154334038055,0.132739353669586,-0.0869827846572033,0.380700694654183,0.0960434913923286,0.346118997281788,0.263213530655391,-0.332829960736937
"MALAT1",0.0919661733615222,0.999244941105406,-0.247206282090003,0.200845665961945,0.159317426759287,0.285261250377529,-0.178797946239807,0.170794321957113,-0.0610087586831773,0.222893385684083,0.22576260948354,-0.0578375113258834,-0.227121715493809,-0.00860767139836907,-0.0946843853820598,-0.191935971005738,-0.0827544548474781,-0.138930836605255,-0.199486559951676,-0.187103594080338,-0.10555723346421,-0.124287386353539,-0.0851706433101782,-0.114013893083661,-0.0522500755058895,0.156605127155067,0.0961945031712474,0.0883418906674721,-0.226366656599215,-0.0575354877680459,-0.381606765327696,-0.387949260042283,-0.323467230443975,-0.209000302023558,-0.138779824826336,-0.184385382059801,-0.139232860163093,0.0240108728480822,-0.157203261854425,-0.245394140742978,-0.364240410752039,-0.351404409543944,-0.362730292962851,0.19782543038357,-0.303080640289943,-0.0157813266998115,-0.157958320749018,-0.353367562669888,0.386892177589852,-0.133947447900936,0.0783751132588342,0.231954092419209,-0.241316822712172,-0.135608577469043,-0.0824524312896406,0.0718816067653277,0.0200845665961945,-0.133645424343099,-0.0552723978194355,0.266233766233766,-0.156901238296587,0.025369978858351,-0.221534279673815,-0.0679553005134401,0.179099969797644,-0.168076109936575,-0.103443068559348,-0.130474176985805,-0.324826336454243,-0.355934762911507,-0.0560253699788584,-0.191633947447901,0.053760193295077,-0.306704922983993,0.00181214134702507,-0.211869525823014,0.00513440048323769,0.0561763817577771,0.276502567200242,-0.384627000906071
